quarter,quarter_end,complex_nm,complex_type,industry,production,employment,op_rate_official,op_rate_approx,firms_in,firms_op,production_yoy,employment_yoy,production_yoy_valid,employment_yoy_valid,quadrant_yoy_valid,review_required,classification_break,production_source,employment_source,op_rate_source,firms_in_source,firms_op_source,production_is_revised,employment_is_revised,op_rate_is_revised,firms_in_is_revised,firms_op_is_revised,production_masked,employment_masked,op_rate_masked,firms_in_masked,firms_op_masked,production_invalid_source,employment_invalid_source,op_rate_invalid_source,firms_in_invalid_source,firms_op_invalid_source,production_note,employment_note,op_rate_note,firms_in_note,firms_op_note,employment_lag4,production_lag4,emp_delta,e_yoy,p_yoy,mfg_emp,mfg_emp_lag4,mfg_emp_yoy,E,P,R,A,employment_share_pct,mfg_emp_delta,net_gross_ratio,contribution_pct,state,run_length,transition_type,previous_state,production_yoy_reason,production_current_missing,production_lag4_missing,employment_yoy_reason,data_quality_core_missing,data_quality_production_missing,datarev,E_entry,E_up,R_entry,R_up,A_entry,A_up,P_support,n_entry,n_up,emp_entry,emp_up,data_quality_previous_signal_unknown,persist,scale_ok,scale_threshold,stage,stage_reason,data_quality_minimum_only,prod_only_decline,check_question,first_owner,rank_in_stage,scale_flag,q1_state,q1_question_route,q2_employment_delta,q2_employment_yoy,q2_employment_share,q2_contribution,q2_same_stage_rank,q3_state_run_length,q3_transition,q3_repeated_signal,signal_e,signal_r,signal_a,signal_p,decision_scale_gate,decision_stage,decision_reason,q1_state_label,decision_entry_trigger,decision_reinforcement,next_review_quarter
2025Q3,2025-09-30,창원,국가,철강,15478.16,9690.0,64.23976399,,79.0,75.0,11.980076752368271,-0.5439802935440774,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,9743.0,13822.2445,-53.0,-0.5439802935440774,11.980076752368252,116634.0,116432.0,0.173491823553662,0.5439802935440774,0.0,0.7174721170977394,0.04544129499116896,8.308040537064663,202.0,0.04713019132057863,,S2,1.0,S2->S2,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,3,,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-53.0,-0.5439802935440774,8.308040537064663,,3,1.0,S1 → S2,False,0.5439802935440774,0.7174721170977394,0.04544129499116896,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↓,없음,확인된 보강 없음,2025Q4
2025Q4,2025-12-31,창원,국가,기계,54735.27441,59349.0,80.3061316,,1553.0,1457.0,3.707439849329264,6.0580067549455885,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,55959.0,52778.54172229284,3390.0,6.0580067549455885,3.7074398493292637,115447.0,114574.0,0.7619529736240249,0.0,0.0,0.0,0.0,51.40800540507765,873.0,0.13470143496374015,,S1,1.0,S1->S4,S3,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,2,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,3390.0,6.0580067549455885,51.40800540507765,,2,1.0,S3 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2026Q1
2025Q4,2025-12-31,창원,국가,기타,84.06,143.0,68.55884512,,36.0,26.0,5.616902725065187,-27.040816326530614,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,196.0,79.58953333333334,-53.0,-27.040816326530614,5.616902725065187,115447.0,114574.0,0.7619529736240249,27.040816326530614,0.0,27.802769300154637,0.04590851213110778,0.12386636291978137,873.0,0.13470143496374015,,S2,4.0,S2->S1,S2,valid,False,False,valid,False,False,False,True,True,True,True,False,False,False,2,2,True,True,False,True,False,300,추가확인,고용감소 27.0%(상위경계 10% 통과) · 산단평균 대비 27.8%p 열위(상위경계 통과) [상위경계 통과했으나 고용 143인 < 300인으로 우선점검 제외],False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,4,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-53.0,-27.040816326530614,0.12386636291978137,,4,4.0,S2 → S2,True,27.040816326530614,27.802769300154637,0.04590851213110778,0.0,False,추가확인,고용감소 27.0%(상위경계 10% 통과) · 산단평균 대비 27.8%p 열위(상위경계 통과) [상위경계 통과했으나 고용 143인 < 300인으로 우선점검 제외],생산↑·고용↓,E|R,반복,2026Q1
2025Q4,2025-12-31,창원,국가,목재종이,175.72,471.0,64.79351032,,49.0,45.0,180.21049274437888,120.09345794392524,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,214.0,62.71,257.0,120.09345794392523,180.21049274437888,115447.0,114574.0,0.7619529736240249,0.0,0.0,0.0,0.0,0.4079794191273918,873.0,0.13470143496374015,,S1,4.0,S1->S4,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,3,,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,257.0,120.09345794392523,0.4079794191273918,,3,4.0,S1 → S1,False,0.0,0.0,0.0,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2026Q1
2025Q4,2025-12-31,창원,국가,비금속,133.83,178.0,48.82524626,,5.0,5.0,31.884700665188493,-27.642276422764223,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,246.0,101.475,-68.0,-27.642276422764223,31.884700665188493,115447.0,114574.0,0.7619529736240249,27.642276422764223,0.0,28.404229396388246,0.05890148726255338,0.15418330489315443,873.0,0.13470143496374015,,S2,1.0,S2->S2,S4,valid,False,False,valid,False,False,False,True,True,True,True,False,False,False,2,2,True,True,False,True,False,300,추가확인,고용감소 27.6%(상위경계 10% 통과) · 산단평균 대비 28.4%p 열위(상위경계 통과) [상위경계 통과했으나 고용 178인 < 300인으로 우선점검 제외],False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,3,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-68.0,-27.642276422764223,0.15418330489315443,,3,1.0,S4 → S2,True,27.642276422764223,28.404229396388246,0.05890148726255338,0.0,False,추가확인,고용감소 27.6%(상위경계 10% 통과) · 산단평균 대비 28.4%p 열위(상위경계 통과) [상위경계 통과했으나 고용 178인 < 300인으로 우선점검 제외],생산↑·고용↓,E|R,반복,2026Q1
2025Q4,2025-12-31,창원,국가,석유화학,439.93,653.0,79.85514875,,47.0,43.0,-38.83673994295156,4.815409309791341,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,623.0,719.2716666666668,30.0,4.815409309791341,-38.83673994295156,115447.0,114574.0,0.7619529736240249,0.0,38.83673994295156,0.0,0.0,0.5656275173889318,873.0,0.13470143496374015,,S3,2.0,S3->S4,S3,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음 (생산 38.8% 단독 감소 — 확인질문에 반영),False,True,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,기업지원 기능(모니터링),4,,S3,선제채용·신규 입주기업·고용조정 시차·생산 단가와 물량 구분 가능성을 확인한다.,30.0,4.815409309791341,0.5656275173889318,,4,2.0,S3 → S3,False,0.0,0.0,0.0,38.83673994295156,True,관찰,고용 축 진입신호 없음 (생산 38.8% 단독 감소 — 확인질문에 반영),생산↓·고용↑,없음,생산,2026Q1
2025Q4,2025-12-31,창원,국가,섬유의복,8.1171,34.0,73.01454516,,9.0,7.0,-18.659812409812403,0.0,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,34.0,9.9792,0.0,0.0,-18.659812409812403,115447.0,114574.0,0.7619529736240249,0.0,18.659812409812403,0.7619529736240249,0.0,0.02945074363127669,873.0,0.13470143496374015,,N,,N->N,S4,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음 (생산 18.7% 단독 감소 — 확인질문에 반영),False,True,"원자료상 정확한 0인지 반올림·개정 영향인지, 0이 아닌 축의 방향과 규모를 확인한다.",자료 검토,5,규모기준 미만,N,"원자료상 정확한 0인지 반올림·개정 영향인지, 0이 아닌 축의 방향과 규모를 확인한다.",0.0,0.0,0.02945074363127669,,5,,S4 → N,False,0.0,0.7619529736240249,0.0,18.659812409812403,False,관찰,고용 축 진입신호 없음 (생산 18.7% 단독 감소 — 확인질문에 반영),한 축 이상 정확한 0,없음,생산,2026Q1
2025Q4,2025-12-31,창원,국가,운송장비,46213.96278,16293.0,92.52272966,,253.0,247.0,-13.761383046661424,-5.295280167402927,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,17204.0,53588.47858727274,-911.0,-5.295280167402927,-13.761383046661424,115447.0,114574.0,0.7619529736240249,5.295280167402927,13.761383046661424,6.057233141026952,0.7891066896497959,14.112969587776208,873.0,0.13470143496374015,,S4,1.0,S4->S2,S2,valid,False,False,valid,False,False,False,True,False,True,False,False,False,True,2,0,True,False,False,False,True,300,추가확인,고용감소 5.3%(진입경계 5% 통과) · 산단평균 대비 6.1%p 열위(진입경계 통과),False,False,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,2,,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-911.0,-5.295280167402927,14.112969587776208,,2,1.0,S2 → S4,False,5.295280167402927,6.057233141026952,0.7891066896497959,13.761383046661424,True,추가확인,고용감소 5.3%(진입경계 5% 통과) · 산단평균 대비 6.1%p 열위(진입경계 통과),생산↓·고용↓,E|R,생산,2026Q1
2025Q4,2025-12-31,창원,국가,음식료,1340.59,653.0,93.84073696,,7.0,4.0,-15.288713081501893,-32.6109391124871,True,True,True,True,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,969.0,1582.54,-316.0,-32.6109391124871,-15.288713081501893,115447.0,114574.0,0.7619529736240249,32.6109391124871,15.288713081501893,33.37289208611113,0.27371867610245393,0.5656275173889318,873.0,0.13470143496374015,,S4,4.0,S4->S2,S4,valid,False,False,valid,False,False,False,True,True,True,True,False,False,True,2,2,True,True,False,True,True,300,우선점검,고용감소 32.6%(상위경계 10% 통과) · 산단평균 대비 33.4%p 열위(상위경계 통과) → 보강: 생산 15.3% 감소 / 직전 분기에도 진입신호(지속),False,False,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,1,,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-316.0,-32.6109391124871,0.5656275173889318,,1,4.0,S4 → S4,True,32.6109391124871,33.37289208611113,0.27371867610245393,15.288713081501893,True,우선점검,고용감소 32.6%(상위경계 10% 통과) · 산단평균 대비 33.4%p 열위(상위경계 통과) → 보강: 생산 15.3% 감소 / 직전 분기에도 진입신호(지속),생산↓·고용↓,E|R,생산|반복,2026Q1
2025Q4,2025-12-31,창원,국가,전기전자,34806.42444,28002.0,77.90497477,,645.0,579.0,0.5775755522494652,-4.729178007621126,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,29392.0,34606.54549375001,-1390.0,-4.729178007621126,0.5775755522494652,115447.0,114574.0,0.7619529736240249,4.729178007621126,0.0,5.491130981245151,1.204015695513959,24.25528597538264,873.0,0.13470143496374015,,S2,1.0,S2->S4,S4,valid,False,False,valid,False,False,False,False,False,True,False,True,False,False,2,0,True,False,False,False,True,300,추가확인,산단평균 대비 5.5%p 열위(진입경계 통과) · 산단 제조업 고용의 1.20% 감소(진입경계 1.0% 통과),False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-1390.0,-4.729178007621126,24.25528597538264,,1,1.0,S4 → S2,False,4.729178007621126,5.491130981245151,1.204015695513959,0.0,True,추가확인,산단평균 대비 5.5%p 열위(진입경계 통과) · 산단 제조업 고용의 1.20% 감소(진입경계 1.0% 통과),생산↑·고용↓,R|A,확인된 보강 없음,2026Q1
2025Q4,2025-12-31,창원,국가,철강,15378.82,9671.0,62.87128794,,78.0,74.0,4.7096403773498,-0.6778268460511438,True,True,True,False,0,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,data_portal_quarterly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,분기공표,분기공표,분기공표,분기공표,분기공표,9737.0,14687.109940000002,-66.0,-0.6778268460511438,4.7096403773498,115447.0,114574.0,0.7619529736240249,0.6778268460511438,0.0,1.4397798196751688,0.057169090578360636,8.377004166414025,873.0,0.13470143496374015,,S2,2.0,S2->S2,S2,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-66.0,-0.6778268460511438,8.377004166414025,,1,2.0,S2 → S2,False,0.6778268460511438,1.4397798196751688,0.057169090578360636,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↓,없음,확인된 보강 없음,2026Q1
2026Q1,2026-03-31,창원,국가,기계,53182.39562121213,58888.0,81.20676732960955,,1559.0,1462.0,-9.626244330726283,-1.900747971813621,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,60029.0,58847.16777272728,-1141.0,-1.900747971813621,-9.626244330726308,114945.0,116910.0,-1.6807800872466028,1.900747971813621,9.626244330726308,0.21996788456701832,0.9926486580538518,51.231458523641734,-1965.0,0.978098556495769,58.06615776081425,S4,1.0,S4->S4,S1,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음 (생산 9.6% 단독 감소 — 확인질문에 반영),False,True,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,1,,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-1141.0,-1.900747971813621,51.231458523641734,58.06615776081425,1,1.0,S1 → S4,False,1.900747971813621,0.21996788456701832,0.9926486580538518,9.626244330726308,True,관찰,고용 축 진입신호 없음 (생산 9.6% 단독 감소 — 확인질문에 반영),생산↓·고용↓,없음,생산,2026Q2
2026Q1,2026-03-31,창원,국가,기타,85.56,169.0,69.7708554187393,,36.0,26.0,5.395417590539542,14.965986394557817,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,147.0,81.18,22.0,14.965986394557817,5.395417590539542,114945.0,116910.0,-1.6807800872466028,0.0,0.0,0.0,0.0,0.14702683892296317,-1965.0,0.978098556495769,-1.1195928753180662,S1,1.0,S1->S1,S2,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음,False,False,미충원·숙련수요·증가의 지속가능성을 확인한다.,고용·훈련 기능,7,규모기준 미만,S1,미충원·숙련수요·증가의 지속가능성을 확인한다.,22.0,14.965986394557817,0.14702683892296317,-1.1195928753180662,7,1.0,S2 → S1,False,0.0,0.0,0.0,0.0,False,관찰,고용 축 진입신호 없음,생산↑·고용↑,없음,확인된 보강 없음,2026Q2
2026Q1,2026-03-31,창원,국가,목재종이,157.45,428.0,70.18364981724169,,50.0,46.0,-14.28960261295591,-10.647181628392488,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,479.0,183.7,-51.0,-10.647181628392488,-14.28960261295591,114945.0,116910.0,-1.6807800872466028,10.647181628392488,14.28960261295591,8.966401541145885,0.04436904606550959,0.3723519944321197,-1965.0,0.978098556495769,2.595419847328244,S4,1.0,S4->S4,S1,valid,False,False,valid,False,False,False,True,True,True,False,False,False,True,2,1,True,True,False,False,True,300,우선점검,고용감소 10.6%(상위경계 10% 통과) · 산단평균 대비 9.0%p 열위(진입경계 통과) → 보강: 생산 14.3% 감소,False,False,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,2,,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-51.0,-10.647181628392488,0.3723519944321197,2.595419847328244,2,1.0,S1 → S4,False,10.647181628392488,8.966401541145885,0.04436904606550959,14.28960261295591,True,우선점검,고용감소 10.6%(상위경계 10% 통과) · 산단평균 대비 9.0%p 열위(진입경계 통과) → 보강: 생산 14.3% 감소,생산↓·고용↓,E|R,생산,2026Q2
2026Q1,2026-03-31,창원,국가,비금속,138.44,182.0,49.24937744574884,,5.0,5.0,40.920195439739416,-2.1505376344086,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,186.0,98.24,-4.0,-2.1505376344086002,40.920195439739416,114945.0,116910.0,-1.6807800872466028,2.1505376344086002,0.0,0.46975754716199747,0.003479925181608595,0.1583365957631911,-1965.0,0.978098556495769,0.2035623409669211,S2,2.0,S2->S2,S2,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음,False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,6,규모기준 미만,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-4.0,-2.1505376344086002,0.1583365957631911,0.2035623409669211,6,2.0,S2 → S2,False,2.1505376344086002,0.46975754716199747,0.003479925181608595,0.0,False,관찰,고용 축 진입신호 없음,생산↑·고용↓,없음,확인된 보강 없음,2026Q2
2026Q1,2026-03-31,창원,국가,석유화학,430.24,622.0,78.09624076527926,,47.0,43.0,-10.036801605888256,-0.797448165869219,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,627.0,478.24,-5.0,-0.797448165869219,-10.036801605888257,114945.0,116910.0,-1.6807800872466028,0.797448165869219,10.036801605888257,0.0,0.004349906477010744,0.5411283657401367,-1965.0,0.978098556495769,0.2544529262086514,S4,1.0,S4->S3,S3,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음 (생산 10.0% 단독 감소 — 확인질문에 반영),False,True,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,기업지원 기능 + 고용지원 기능,5,,S4,수주잔량·가동률·휴업/감산·기업 수 변동·고용조정 계획 신고 여부를 확인한다(원인 후보이며 입증된 원인이 아님).,-5.0,-0.797448165869219,0.5411283657401367,0.2544529262086514,5,1.0,S3 → S4,False,0.797448165869219,0.0,0.004349906477010744,10.036801605888257,True,관찰,고용 축 진입신호 없음 (생산 10.0% 단독 감소 — 확인질문에 반영),생산↓·고용↓,없음,생산,2026Q2
2026Q1,2026-03-31,창원,국가,섬유의복,7.367100000000001,34.0,66.26818145019836,,10.0,8.0,-9.2397531137968,0.0,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,34.0,8.1171,0.0,0.0,-9.2397531137968,114945.0,116910.0,-1.6807800872466028,0.0,9.2397531137968,0.0,0.0,0.02957936404367306,-1965.0,0.978098556495769,-0.0,N,,N->N,N,valid,False,False,valid,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,False,False,300,관찰,고용 축 진입신호 없음 (생산 9.2% 단독 감소 — 확인질문에 반영),False,True,"원자료상 정확한 0인지 반올림·개정 영향인지, 0이 아닌 축의 방향과 규모를 확인한다.",자료 검토,8,규모기준 미만,N,"원자료상 정확한 0인지 반올림·개정 영향인지, 0이 아닌 축의 방향과 규모를 확인한다.",0.0,0.0,0.02957936404367306,-0.0,8,,N → N,False,0.0,0.0,0.0,9.2397531137968,False,관찰,고용 축 진입신호 없음 (생산 9.2% 단독 감소 — 확인질문에 반영),한 축 이상 정확한 0,없음,생산,2026Q2
2026Q1,2026-03-31,창원,국가,운송장비,46907.35888888889,16375.0,92.542012337215,,252.0,246.0,20.119787815833988,-1.0035668943836562,True,True,True,False,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,16541.0,39050.48430555556,-166.0,-1.0035668943836562,20.119787815833988,114945.0,116910.0,-1.6807800872466028,1.0035668943836562,0.0,0.0,0.1444168950367567,14.245943712210188,-1965.0,0.978098556495769,8.447837150127228,S2,1.0,S2->S2,S4,valid,False,False,valid,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,300,관찰,고용 축 진입신호 없음,False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,3,,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-166.0,-1.0035668943836562,14.245943712210188,8.447837150127228,3,1.0,S4 → S2,False,1.0035668943836562,0.0,0.1444168950367567,0.0,True,관찰,고용 축 진입신호 없음,생산↑·고용↓,없음,확인된 보강 없음,2026Q2
2026Q1,2026-03-31,창원,국가,음식료,1386.89,628.0,94.4992573009362,,7.0,4.0,3.367344657191196,-21.5,True,True,True,True,0,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,kicox_annual_revision,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,보정본: 분기공표,800.0,1341.71,-172.0,-21.499999999999996,3.367344657191196,114945.0,116910.0,-1.6807800872466028,21.499999999999996,0.0,19.819219912753393,0.14963678280916962,0.5463482535125495,-1965.0,0.978098556495769,8.753180661577609,S2,1.0,S2->S2,S4,valid,False,False,valid,False,False,False,True,True,True,True,False,False,False,2,2,True,True,False,True,True,300,우선점검,고용감소 21.5%(상위경계 10% 통과) · 산단평균 대비 19.8%p 열위(상위경계 통과) → 보강: 직전 분기에도 진입신호(지속),False,False,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",고용·훈련 기능 + 기업지원 기능,1,,S2,"자동화·설비투자, 외주·도급 전환, 미충원·숙련 불일치, 직무구조 변화 가능성을 질문으로 확인한다(원인 후보이며 입증된 원인이 아님).",-172.0,-21.499999999999996,0.5463482535125495,8.753180661577609,1,1.0,S4 → S2,True,21.499999999999996,19.819219912753393,0.14963678280916962,0.0,True,우선점검,고용감소 21.5%(상위경계 10% 통과) · 산단평균 대비 19.8%p 열위(상위경계 통과) → 보강: 직전 분기에도 진입신호(지속),생산↑·고용↓,E|R,반복,2026Q2
