industry,quarter,stage,nominal_production_yoy,ppi_mapping_grade,ppi_mapping_uncertainty,n_ppi_candidates,ppi_candidate_items,ppi_adjusted_production_yoy,ppi_adjusted_low,ppi_adjusted_high,ppi_adjusted_band_only,sign_agreement,eis_manufacturing_yoy,mfg_emp_yoy,aggregate_direction,aggregate_yoy_gap_pp,source_category,insured_level,insured_yoy,industry_direction,industry_yoy_gap_pp,mapping_confidence,cross_source_available,cross_source_population_note,trade_export_usd,trade_export_yoy,trade_import_yoy,trade_n_items,trade_mapping_grade,trade_coverage_flag,trade_data_available,trade_coverage_status,trade_unavailable_reason,trade_scope,power_usage_kwh,power_usage_yoy,power_customers,power_customers_yoy,power_data_available,power_scope,bsi_region_business,bsi_region_production,bsi_region_new_orders,bsi_region_operation,bsi_region_labor,bsi_industry_business,bsi_industry_mapping_grade,bsi_data_available,bsi_region_scope,bsi_industry_scope,mfg_flow_period,mfg_flow_workers,mfg_flow_workers_yoy,mfg_flow_acquisitions,mfg_flow_acquisition_yoy,mfg_flow_losses,mfg_flow_loss_yoy,mfg_flow_net,mfg_flow_job_openings,mfg_flow_data_available,mfg_flow_scope
비금속,2024Q2,추가확인,5.419369990899203,A,대분류 직접 대응,1,비금속광물제품,3.977718918099749,3.977718918099749,3.977718918099749,False,True,1.8046993656749777,2.592625264643611,방향 일치,0.7879258989686333,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1458830657,-3.354099107408804,6035,2.427019687712151,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,79.67,92.33,87.33,93.0,84.33,62.0,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202401,115712.0,-0.2379556505845426,2954.0,8.563028298419706,2384.0,-14.978601997146937,570.0,466.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
석유화학,2024Q2,관찰,-9.047036826957443,C,복수 후보만 존재 — 가중치 근거 없음. 밴드로만 해석,2,석탄및석유제품|화학제품,,-15.982697883428266,-10.261481656478075,True,,1.8046993656749777,2.592625264643611,방향 일치,0.7879258989686333,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1458830657,-3.354099107408804,6035,2.427019687712151,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,79.67,92.33,87.33,93.0,84.33,76.78,B,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202401,115712.0,-0.2379556505845426,2954.0,8.563028298419706,2384.0,-14.978601997146937,570.0,466.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
섬유의복,2024Q2,추가확인,-6.908077994428963,A,대분류 직접 대응,1,섬유및의복,-7.509322890049908,-7.509322890049908,-7.509322890049908,False,True,1.8046993656749777,2.592625264643611,방향 일치,0.7879258989686333,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1458830657,-3.354099107408804,6035,2.427019687712151,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,79.67,92.33,87.33,93.0,84.33,61.84,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202401,115712.0,-0.2379556505845426,2954.0,8.563028298419706,2384.0,-14.978601997146937,570.0,466.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
운송장비,2024Q2,관찰,-1.0242605255896708,A,대분류 직접 대응,1,운송장비,-3.3104019514962446,-3.3104019514962446,-3.3104019514962446,False,True,1.8046993656749777,2.592625264643611,방향 일치,0.7879258989686333,자동차·부품,19086.0,,비교자료 없음,,C,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,1570329.0,36.53526958327211,41.41291590288676,68.0,A,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1458830657,-3.354099107408804,6035,2.427019687712151,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,79.67,92.33,87.33,93.0,84.33,95.5,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202401,115712.0,-0.2379556505845426,2954.0,8.563028298419706,2384.0,-14.978601997146937,570.0,466.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
음식료,2024Q2,관찰,5.6871913418093945,A,대분류 직접 대응,1,음식료품,4.584923767013138,4.584923767013138,4.584923767013138,False,True,1.8046993656749777,2.592625264643611,방향 일치,0.7879258989686333,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1458830657,-3.354099107408804,6035,2.427019687712151,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,79.67,92.33,87.33,93.0,84.33,76.66,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202401,115712.0,-0.2379556505845426,2954.0,8.563028298419706,2384.0,-14.978601997146937,570.0,466.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
전기전자,2024Q2,관찰,5.154444166314365,C,복수 후보만 존재 — 가중치 근거 없음. 밴드로만 해석,2,전기장비|컴퓨터전자및광학기기,,-1.098902141396796,1.8018802146347657,True,,1.8046993656749777,2.592625264643611,방향 일치,0.7879258989686333,전기장비,18535.0,,비교자료 없음,,C,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,502425.0,-6.313981718709794,12.33530934290723,254.0,B,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1458830657,-3.354099107408804,6035,2.427019687712151,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,79.67,92.33,87.33,93.0,84.33,83.5,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202401,115712.0,-0.2379556505845426,2954.0,8.563028298419706,2384.0,-14.978601997146937,570.0,466.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
철강,2024Q2,관찰,-12.388044560212986,B,상위 범주가 넓어 범위 과대·과소 가능,1,철강1차제품,-5.557436069371391,-5.557436069371391,-5.557436069371391,False,True,1.8046993656749777,2.592625264643611,방향 일치,0.7879258989686333,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,242088.0,3.9901374146796176,-31.500065163560546,194.0,A,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1458830657,-3.354099107408804,6035,2.427019687712151,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,79.67,92.33,87.33,93.0,84.33,66.33,B,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202401,115712.0,-0.2379556505845426,2954.0,8.563028298419706,2384.0,-14.978601997146937,570.0,466.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
기계,2024Q3,관찰,21.87587197768224,A,대분류 직접 대응,1,기계및장비,19.84558470556708,19.84558470556708,19.84558470556708,False,True,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,기계·장비,29193.0,,비교자료 없음,,B,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,2175261.0,-13.075302521592702,16.03202294951187,349.0,B,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,70.0,C,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
기타,2024Q3,관찰,2.424789604359434,D,대응 항목 없음 — 조정 생산 산출 불가,0,,,,,False,,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,,,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
목재종이,2024Q3,추가확인,4.576827715606768,A,대분류 직접 대응,1,목재및종이제품,3.387487013499824,3.387487013499824,3.387487013499824,False,True,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,51.0,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
비금속,2024Q3,추가확인,-9.465963025656343,A,대분류 직접 대응,1,비금속광물제품,-9.680958472109335,-9.680958472109335,-9.680958472109335,False,True,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,48.33,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
석유화학,2024Q3,관찰,-15.80477933369142,C,복수 후보만 존재 — 가중치 근거 없음. 밴드로만 해석,2,석탄및석유제품|화학제품,,-17.217776686102837,-13.350423137083157,True,,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,71.22,B,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
섬유의복,2024Q3,추가확인,40.17687934301959,A,대분류 직접 대응,1,섬유및의복,39.78677359820362,39.78677359820362,39.78677359820362,False,True,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,60.16,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
운송장비,2024Q3,관찰,5.919587772828883,A,대분류 직접 대응,1,운송장비,3.6835148754647,3.6835148754647,3.6835148754647,False,True,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,자동차·부품,18987.0,,비교자료 없음,,C,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,1685630.0,47.645474977970935,-0.1284686536485058,56.0,A,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,92.83,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
음식료,2024Q3,관찰,7.54395059946058,A,대분류 직접 대응,1,음식료품,6.644247472104636,6.644247472104636,6.644247472104636,False,True,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,73.5,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
전기전자,2024Q3,관찰,-2.424309700705773,C,복수 후보만 존재 — 가중치 근거 없음. 밴드로만 해석,2,전기장비|컴퓨터전자및광학기기,,-6.278732713692714,-5.97565436695191,True,,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,전기장비,18600.0,,비교자료 없음,,C,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,524650.0,1.3166432356439994,5.791720137260192,248.0,B,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,77.34,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
철강,2024Q3,관찰,-12.759066889454685,B,상위 범주가 넓어 범위 과대·과소 가능,1,철강1차제품,-7.615159336100119,-7.615159336100119,-7.615159336100119,False,True,1.221593940040533,2.5941068659241395,방향 일치,1.3725129258836066,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,244553.0,9.782189062766534,-0.1175312961241958,204.0,A,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1488574261,-0.929169282151432,6026,2.2916313019860857,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,68.67,83.67,78.0,83.33,82.67,58.0,B,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
기계,2024Q4,관찰,,A,대분류 직접 대응,1,기계및장비,,,,False,,0.6966973355315709,0.936473117142822,방향 일치,0.2397757816112511,기계·장비,29263.0,-1.4315548369711717,방향 일치,0.4968264923963185,B,True,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,2370830.0,-6.740681561692252,5.07940818181476,352.0,B,mapped_chapters_only,True,usable,,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1400444731,-3.838967085405132,6018,0.2832861189801638,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,62.33,77.0,71.0,77.67,89.33,66.0,C,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
기타,2024Q4,관찰,,D,대응 항목 없음 — 조정 생산 산출 불가,0,,,,,False,,0.6966973355315709,0.936473117142822,방향 일치,0.2397757816112511,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1400444731,-3.838967085405132,6018,0.2832861189801638,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,62.33,77.0,71.0,77.67,89.33,,,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
목재종이,2024Q4,추가확인,,A,대분류 직접 대응,1,목재및종이제품,,,,False,,0.6966973355315709,0.936473117142822,방향 일치,0.2397757816112511,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1400444731,-3.838967085405132,6018,0.2832861189801638,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,62.33,77.0,71.0,77.67,89.33,51.34,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
비금속,2024Q4,관찰,,A,대분류 직접 대응,1,비금속광물제품,,,,False,,0.6966973355315709,0.936473117142822,방향 일치,0.2397757816112511,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1400444731,-3.838967085405132,6018,0.2832861189801638,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,62.33,77.0,71.0,77.67,89.33,48.0,A,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
석유화학,2024Q4,관찰,,C,복수 후보만 존재 — 가중치 근거 없음. 밴드로만 해석,2,석탄및석유제품|화학제품,,,,True,,0.6966973355315709,0.936473117142822,방향 일치,0.2397757816112511,,,,비교자료 없음,,,False,KICOX 산단 고용과 고용보험 피보험자는 모집단이 다르다(산단 입주 사업체 vs 창원시 전역 사업장). 수준·점유율 비교 금지.,,,,,,no_data,False,no_mapped_chapter,해당 업종에 귀속 근거가 있는 HS 류가 없다,창원시 전역 통관 · 연도창을 모두 확보한 HS6 합계(업종 수출 총액 아님),1400444731,-3.838967085405132,6018,0.2832861189801638,True,창원시 전역 제조업 총계 전력사용량 · 월→분기 합계. 업종별 값이 아니며 가동률과 개념·모집단이 다르다.,62.33,77.0,71.0,77.67,89.33,66.67,B,True,경상남도 제조업 총계(업종 공통 배경),전국 업종별 심리지수. 창원국가산단 개별 업종의 신호가 아니라 같은 업종의 전국 분위기다.,202402,115300.0,-0.6728060578389261,1989.0,-9.590909090909092,1817.0,-14.894613583138172,172.0,610.0,True,창원시 전역 제조업 총계 · 반기 · 표본조사. 업종별 값이 아니며 입직-이직을 KICOX 고용 증감과 같다고 보지 않는다.
