period,scope,region_or_industry_code,region_or_industry,bsi_code,indicator,mapped_kicox_industry,mapping_grade,value,months,value_lag4,change_vs_year_ago_pt,below_100,source_table_code,geography,coverage_flag,role,usage_note
2026Q3,전국(업종),C1900,석유정제·코크스,AC,생산BSI,석유화학,A,92.5,2,78.33,14.17,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,74.0,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,101.33,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,94.0,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,106.33,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,111.33,3,74.0,37.33,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,95.0,3,101.33,-6.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,78.67,3,94.0,-15.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,94.67,3,106.33,-11.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,85.0,3,111.33,-26.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,96.67,3,95.0,1.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,98.67,3,78.67,20.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,82.33,3,94.67,-12.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,78.67,3,85.0,-6.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,84.33,3,96.67,-12.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,77.67,3,98.67,-21.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,74.0,3,82.33,-8.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,69.0,3,78.67,-9.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,66.33,3,84.33,-18.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,65.0,3,77.67,-12.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q4,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,80.67,3,74.0,6.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q1,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,81.0,3,69.0,12.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q2,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,88.0,3,66.33,21.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q3,전국(업종),C1900,석유정제·코크스,AD,신규수주BSI,석유화학,A,86.5,2,65.0,21.5,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,92.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,92.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,90.33,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,87.0,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,90.33,3,92.67,-2.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,95.0,3,92.67,2.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,89.33,3,90.33,-1.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,92.33,3,87.0,5.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,89.0,3,90.33,-1.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,91.67,3,95.0,-3.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,90.67,3,89.33,1.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,93.0,3,92.33,0.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,91.67,3,89.0,2.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,94.0,3,91.67,2.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,95.0,3,90.67,4.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,101.33,3,93.0,8.33,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,97.33,3,91.67,5.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,101.33,3,94.0,7.33,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,96.33,3,95.0,1.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q4,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,95.33,3,101.33,-6.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q1,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,98.67,3,97.33,1.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q2,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,100.0,3,101.33,-1.33,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q3,전국(업종),C1900,석유정제·코크스,AJ,인력사정BSI,석유화학,A,100.0,2,96.33,3.67,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,79.0,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,102.33,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,106.0,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,115.33,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,117.0,3,79.0,38.0,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,99.67,3,102.33,-2.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,97.33,3,106.0,-8.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,98.67,3,115.33,-16.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,96.33,3,117.0,-20.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,94.33,3,99.67,-5.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,86.67,3,97.33,-10.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,95.33,3,98.67,-3.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,92.67,3,96.33,-3.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,96.33,3,94.33,2.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,85.0,3,86.67,-1.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,83.33,3,95.33,-12.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,79.67,3,92.67,-13.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,81.67,3,96.33,-14.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,78.67,3,85.0,-6.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q4,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,85.67,3,83.33,2.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q1,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,87.33,3,79.67,7.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q2,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,79.67,3,81.67,-2.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2026Q3,전국(업종),C1900,석유정제·코크스,AK,가동률BSI,석유화학,A,88.5,2,78.67,9.83,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q1,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,96.33,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q2,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,117.33,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q3,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,106.0,3,,,False,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2021Q4,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,92.67,3,,,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q1,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,86.67,3,96.33,-9.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q2,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,84.0,3,117.33,-33.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q3,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,65.33,3,106.0,-40.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2022Q4,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,57.67,3,92.67,-35.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q1,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,59.67,3,86.67,-27.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q2,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,68.0,3,84.0,-16.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q3,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,61.67,3,65.33,-3.66,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2023Q4,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,65.0,3,57.67,7.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q1,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,67.67,3,59.67,8.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q2,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,76.67,3,68.0,8.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q3,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,72.0,3,61.67,10.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2024Q4,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,64.33,3,65.0,-0.67,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q1,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,70.0,3,67.67,2.33,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q2,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,68.33,3,76.67,-8.34,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
2025Q3,전국(업종),C2000,화학물질·제품,AA,업황BSI,석유화학,A,64.0,3,72.0,-8.0,True,512Y007,전국,national_by_industry,CONTEXT / BUSINESS_SENTIMENT,업종별 자동판정에 쓰지 않는다. 전국 업종 BSI 를 창원국가산단 개별 업종의 신호라고 부르지 않는다.
