snapshot_id,crawl_timestamp,source_center,wanted_auth_no,company_raw,normalized_company,company_official,company_match_status,n_factories_matched,title_raw,region_raw,gu,in_scope,reg_date,reg_date_raw,reg_date_status,due_date,due_date_raw,due_date_status,wage_raw,wage_type,wage_min,wage_max,wage_unit,wage_parse_status,career_raw,career_type,career_min_months,career_parse_status,education_raw,cert_raw,posting_status,recruitment_count,recruitment_count_source,occupation,occupation_source,workplace_address_raw,workplace_address_enriched,address_source,address_reference_date,ksic_code,ksic_mid,ksic_name,ksic_revision,ksic_resolution_method,ksic_source,is_manufacturing,industrial_complex_match_status,industrial_complex_match_method,address_legal_dong,kicox_industry,kicox_mapping_status,kicox_mapping_confidence,kicox_mapping_note,duplicate_group_id,repost_candidate,repost_reason,source_url
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KF10532609180002,제일전자,제일전자,,NO_MATCH,,품질검사원 모집,경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,"시급 10,500 원 이상 ~ 10,500 원 이하",시급,10500,10500,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KF10532609180002
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KJBM002609180025,쿠팡풀필먼트서비스 유한회사(Coupang Fulfillment Services Ltd.),쿠팡풀필먼트서비스COUPANGFULFILLMENTSERVICESLTD,,NO_MATCH,,【2026 수영구 일자리박람회(10.7 수요일) 직접참여】 큐팡 물류센터 물류사원 채용,경남 창원시 진해구,진해구,True,2026-09-18,26-09-18,PARSED,2026-10-07,26-10-07,PARSED,월급 230 만원 이상 ~ 290 만원 이하,월급,2300000,2900000,원,PARSED,신입,신입,0.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KJBM002609180025
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180043,코드엔지니어링,코드엔지니어링,코드엔지니어링,MATCH,1.0,"전기, 통신, 소방 설계원 채용",경남 창원시 성산구,성산구,True,2026-09-18,26-09-18,PARSED,2026-10-25,26-10-25,PARSED,"연봉 3,000 만원 이상",연봉,30000000,30000000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,"경상남도 창원시 성산구 완암로 50, 테크동 10층 1006호 (성산동, SK테크노파크)",ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,72121,72,건물 및 토목 엔지니어링 서비스업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,False,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,성산구 테크동,,UNMAPPED,,제조업이 아니어서 KICOX 업종 대상 아님,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180043
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KJSP002609180001,(주)대현종합관리,대현종합관리,,NO_MATCH,,급구)아파트 내 미화원채용,경남 창원시 성산구,성산구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,"시급 10,320 원 이상 ~ 10,320 원 이하",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KJSP002609180001
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180042,대영정공,대영정공,대영정공,MULTI,4.0,기계조립 및 검사사원 모집,경남 창원시 성산구,성산구,True,2026-09-18,26-09-18,PARSED,2026-10-02,26-10-02,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180042
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180041,(주)에코여행사,에코여행사,,NO_MATCH,,에코여행사 상담업무직원 채용,경남 창원시 성산구,성산구,True,2026-09-18,26-09-18,PARSED,2026-11-16,26-11-16,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,신입,신입,0.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180041
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180040,(주)삼정글로텍,삼정글로텍,,NO_MATCH,,물류보세창고 내 4.5톤 이상 지게차 운전  경력자 모집,경남 창원시 진해구,진해구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,월급 350 만원 이상 ~ 400 만원 이하,월급,3500000,4000000,원,PARSED,경력 2년,경력,24.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180040
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180039,（주）동경플라텍,동경플라텍,(주)동경플라텍,MATCH,1.0,[자동차부품] 품질관리팀 경력직 채용,경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,"연봉 4,000 만원 이상",연봉,40000000,40000000,원,PARSED,경력 3년,경력,36.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 북면 화천리 913-8,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,30399,30,그 외 자동차용 신품 부품 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 북면,운송장비,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180039
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,KEC0132609180002,(주)유성안전시스템,유성안전시스템,,NO_MATCH,,"(진해 장천동 병원)조리원 채용(오전, 종일 근무 각 1명)",경남 창원시 진해구,진해구,True,2026-09-18,26-09-18,PARSED,2026-10-17,26-10-17,PARSED,월급 315 만원 이상 ~ 330 만원 이하,월급,3150000,3300000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=KEC0132609180002
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180038,주식회사세인에스앤씨,세인에스앤씨,,NO_MATCH,,케이조선내 협력업체 경리사무원 모집,경남 창원시 진해구,진해구,True,2026-09-18,26-09-18,PARSED,2026-11-15,26-11-15,PARSED,월급 230 만원 이상,월급,2300000,2300000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180038
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180037,성원동화나라어린이집,성원동화나라어린이집,,NO_MATCH,,애정 가득한 0세반 담임교사를 찾습니다.,경남 창원시 성산구,성산구,True,2026-09-18,26-09-18,PARSED,2026-09-30,26-09-30,PARSED,월급 216 만원 이상 ~ 256 만원 이하,월급,2160000,2560000,원,PARSED,신입,신입,0.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180037
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131112609180022,주식회사유니스타,유니스타,(주)유니스타,MATCH,1.0,주재원 승용차 출퇴근 운전기사 모집 (해운대 인근 거주자),경남 창원시 진해구,진해구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,월급 216 만원 이상,월급,2160000,2160000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,"경상남도 창원시 마산회원구 봉암공단13길 23-23, 8동 6층 일부 (봉암동)",ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,30310,30,자동차 엔진용 신품 부품 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,마산회원구 (봉암동,운송장비,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131112609180022
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180036,도해정밀,도해정밀,도해정밀,MATCH,1.0,"반도체 및 금형 제품 검사 및 포장, CAD편집",경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-10-18,26-10-18,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 북면 감계로188번길 3,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,29293,29,주형 및 금형 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 북면,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180036
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180034,더그린 주식회사,더그린,,NO_MATCH,,진해아트홀 안내지원(주말) 근무자 임시계약직 모집,경남 창원시 진해구,진해구,True,2026-09-18,26-09-18,PARSED,2026-10-02,26-10-02,PARSED,월급 119 만원 이상 ~ 119 만원 이하,월급,1190000,1190000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180034
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180033,주식회사동경씨에스,동경씨에스,(주)동경씨에스,MATCH,1.0,편집인원구인,경남 창원시 성산구,성산구,True,2026-09-18,26-09-18,PARSED,2026-10-02,26-10-02,PARSED,"연봉 3,500 만원 이상",연봉,35000000,35000000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 성산구 성산패총로38번길 18 (성산동),ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,25913,25,자동차용 금속 압형제품 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,성산구 (성산동,기계,MAPPED,C,ambiguous,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180033
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180032,블루텍(bluetec),블루텍BLUETEC,,NO_MATCH,,CNC선반 경력자 모집 합니다.,경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-09-30,26-09-30,PARSED,"연봉 4,500 만원 이상 ~ 5,500 만원 이하",연봉,45000000,55000000,원,PARSED,경력 3년,경력,36.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180032
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180031,（주）동경플라텍,동경플라텍,(주)동경플라텍,MATCH,1.0,[자동차부품] 사출성형 생산직 모집,경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,"시급 10,320 원 이상",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 북면 화천리 913-8,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,30399,30,그 외 자동차용 신품 부품 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 북면,운송장비,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180031
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180030,(주)하나푸드,하나푸드,,NO_MATCH,,cj제일제당 배송직원 모집,경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,월급 260 만원 이상 ~ 280 만원 이하,월급,2600000,2800000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180030
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180029,주식회사 리컴퍼니,리컴퍼니,,NO_MATCH,,총무분야 업무지원 경력직 채용,경남 창원시 성산구,성산구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,"연봉 2,600 만원 이상",연봉,26000000,26000000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180029
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180028,주식회사 건우엠티씨,건우엠티씨,주식회사 건우엠티씨,MATCH,1.0,자재 구매 인재 모집,경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-10-17,26-10-17,PARSED,"연봉 3,500 만원 이상 ~ 4,000 만원 이하",연봉,35000000,40000000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 차룡로 16 (팔용동),ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,29223,29,금속 절삭기계 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 (팔용동,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180028
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180027,주식회사 건우엠티씨,건우엠티씨,주식회사 건우엠티씨,MATCH,1.0,MCT 가공원 모집,경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-10-17,26-10-17,PARSED,"시급 10,320 원 이상 ~ 10,700 원 이하",시급,10320,10700,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 차룡로 16 (팔용동),ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,29223,29,금속 절삭기계 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 (팔용동,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180027
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180026,동은금속,동은금속,,NO_MATCH,,생산직 사원모집 (자동차부품 표면처리),경남 창원시 성산구,성산구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,"일급 82,560 원 이상",일급,82560,82560,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180026
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180025,수성기체산업(주),수성기체산업,수성기체산업(주),MATCH,1.0,수성기체산업(주) 사무직 신입 사원 모집(해외 구매업무),경남 창원시 성산구,성산구,True,2026-09-18,26-09-18,PARSED,2026-10-01,26-10-01,PARSED,월급 250 만원 이상,월급,2500000,2500000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 성산구 창원대로1144번길 99 (성주동),ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,31322,31,항공기용 부품 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,성산구 (성주동,운송장비,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180025
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180024,덕보기계,덕보기계,덕보기계,MATCH,1.0,방산 범용선반 사원모집 [경력무관],경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-10-17,26-10-17,PARSED,"시급 10,320 원 이상 ~ 10,320 원 이하",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 차룡로 12 (팔용동),ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,25924,25,절삭가공 및 유사처리업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,NOT_MATCH,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 (팔용동,기계,MAPPED,C,ambiguous,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180024
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180023,효주기업,효주기업,,NO_MATCH,,CAD CAM 기능원,경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,"연봉 3,200 만원 이상 ~ 3,200 만원 이하",연봉,32000000,32000000,원,PARSED,경력 1년,경력,12.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180023
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180022,주식회사킴텍,킴텍,주식회사 킴텍,MATCH,1.0,플라스틱 사출기 오퍼레이터 구인,경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-10-02,26-10-02,PARSED,"시급 10,320 원 이상 ~ 10,320 원 이하",시급,10320,10320,원,PARSED,경력 6개월,경력,6.0,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 북면 동전산단서로 34,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,29176,29,액체 여과기 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 북면,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180022
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180021,주식회사킴텍,킴텍,주식회사 킴텍,MATCH,1.0,"플라스틱 사출, 납품보조 구인(월수금 출근)",경남 창원시 의창구,의창구,True,2026-09-18,26-09-18,PARSED,2026-10-02,26-10-02,PARSED,"시급 10,320 원 이상 ~ 10,320 원 이하",시급,10320,10320,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,경상남도 창원시 의창구 북면 동전산단서로 34,ENRICHED_FROM_FACTORY_REGISTER,2024-12-31,29176,29,액체 여과기 제조업,KSIC 11차,COMPANY_MASTER_EXACT,ENRICHED_FROM_FACTORY_REGISTER,True,POSSIBLE,LEGAL_DONG_MFG_DENSITY_PROXY_UPPER_BOUND,의창구 북면,기계,MAPPED,A,direct,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180021
work24_5gu_20260919_2138,2026-09-19T12:38:57+00:00,창원고용복지+센터,K131132609180020,주식회사 대호기업,대호기업,,NO_MATCH,,품질 LQC 검사원 모집,경남 창원시 진해구,진해구,True,2026-09-18,26-09-18,PARSED,2026-11-17,26-11-17,PARSED,월급 300 만원 이상,월급,3000000,3000000,원,PARSED,관계없음,관계없음,,PARSED,학력무관,[인증],CONTINUING,,NOT_COLLECTED_ACCESS_POLICY,,NOT_PROVIDED_ON_LIST,,,NOT_COLLECTED_ACCESS_POLICY,,,,,,UNRESOLVED,NOT_COLLECTED_ACCESS_POLICY,,UNKNOWN,NO_RELIABLE_ADDRESS,,,UNMAPPED,,기업 미식별로 KSIC 미해결,,False,,http://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?callPage=detail&wantedAuthNo=K131132609180020
